direction_group,layer,seed,signal_scale,sae_latents,l1_coef,condition,mean_recovery,median_recovery,min_recovery,max_recovery,frac_recovered,mean_snr
weak,8,0,0.1,2048,0.001,topK20_K2048_mixed,0.06275436067818466,0.056978682193253354,0.053694150247885056,0.07835058071676507,0.0,3.4219999999999997
weak,8,0,0.1,2048,0.001,delta_K2048,0.9939378087178709,0.9939792533716991,0.9934413422676078,0.9944671464526176,1.0,3.4219999999999997
weak,8,0,0.1,2048,0.001,random_label_control,0.04430575494472772,0.04259914301831769,0.024581835121272225,0.06474238453883181,0.0,3.4219999999999997
weak,8,0,0.1,2048,0.001,random_pair_delta_control,0.06209951857658743,0.060475288762166124,0.053073056978484946,0.07302565148361506,0.0,3.4219999999999997
weak,8,1,0.1,2048,0.001,standard_L1_K2048_mixed,0.05994304316456199,0.05922636255183184,0.05514352196323602,0.06865864566357537,0.0,3.4219999999999997
weak,8,1,0.1,2048,0.001,topK20_K2048_mixed,0.05905736945784664,0.05627790040880841,0.04306062676996789,0.07822265439932645,0.0,3.4219999999999997
weak,8,1,0.1,2048,0.001,delta_K2048,0.994040448251669,0.9941076130223996,0.9935962148124738,0.9945460558976165,1.0,3.4219999999999997
weak,8,1,0.1,2048,0.001,random_label_control,0.04236243850546091,0.042056468944286426,0.02965117430924709,0.05132160112462996,0.0,3.4219999999999997
weak,8,1,0.1,2048,0.001,random_pair_delta_control,0.060544918951863036,0.061265395443817275,0.05369415065647206,0.06964670330827502,0.0,3.4219999999999997
weak,8,2,0.1,2048,0.001,standard_L1_K2048_mixed,0.061877547499677235,0.06428637867847486,0.042535687990904236,0.07524568312197269,0.0,3.4219999999999997
weak,8,2,0.1,2048,0.001,topK20_K2048_mixed,0.06021756709472455,0.05800500768612929,0.05397075122059326,0.0737563512821362,0.0,3.4219999999999997
weak,8,2,0.1,2048,0.001,delta_K2048,0.9937107305507779,0.9937538369547108,0.9931229961071494,0.9941265082779013,1.0,3.4219999999999997
weak,8,2,0.1,2048,0.001,random_label_control,0.03666853439397823,0.03483449793615834,0.025612674803928086,0.049554742289650414,0.0,3.4219999999999997
weak,8,2,0.1,2048,0.001,random_pair_delta_control,0.060931066076602314,0.06234553637661395,0.04981792981450482,0.0753576479903415,0.0,3.4219999999999997
strong,8,0,0.005,512,0.001,standard_L1_K512_mixed,0.0631990503783847,0.0627922066382961,0.05934248799075952,0.06755397680408304,0.0,3.6451666666666664
strong,8,0,0.005,512,0.001,topK20_K512_mixed,0.05765433988723299,0.05702210592506188,0.0525058718794781,0.06615826304709566,0.0,3.6451666666666664
strong,8,0,0.005,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,0,0.005,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,0,0.005,512,0.001,random_pair_delta_control,0.05933612351151102,0.0570130895028803,0.04893563692173843,0.06996028876586881,0.0,3.6451666666666664
strong,8,1,0.005,512,0.001,standard_L1_K512_mixed,0.05714202534998195,0.05493760355694757,0.045223308456127896,0.0792651258844436,0.0,3.6451666666666664
strong,8,1,0.005,512,0.001,topK20_K512_mixed,0.05509008299561421,0.05616780664821331,0.04150956784777052,0.06421705093913305,0.0,3.6451666666666664
strong,8,1,0.005,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,1,0.005,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,1,0.005,512,0.001,random_pair_delta_control,0.056429386212873724,0.05365913772234535,0.045175130351927544,0.07892798388890244,0.0,3.6451666666666664
strong,8,2,0.005,512,0.001,standard_L1_K512_mixed,0.054258220765664444,0.05355004894672445,0.04992217975948105,0.06003918644620152,0.0,3.6451666666666664
strong,8,2,0.005,512,0.001,topK20_K512_mixed,0.052592227970404026,0.04831789207624798,0.04491933930688608,0.07540427106500967,0.0,3.6451666666666664
strong,8,2,0.005,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,2,0.005,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,2,0.005,512,0.001,random_pair_delta_control,0.05430567873627178,0.05104144771276223,0.044573849221372204,0.07094336686640493,0.0,3.6451666666666664
strong,8,0,0.005,2048,0.001,standard_L1_K2048_mixed,0.06775740628122585,0.06599702570739172,0.05832947205100241,0.0801967883855555,0.0,3.6451666666666664
strong,8,0,0.005,2048,0.001,topK20_K2048_mixed,0.05568834987278725,0.05397529849369448,0.05318852702165,0.060280271667331485,0.0,3.6451666666666664
strong,8,0,0.005,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,0,0.005,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,0,0.005,2048,0.001,random_pair_delta_control,0.06479366107174911,0.06458325689642058,0.054777224959834364,0.0742889123063351,0.0,3.6451666666666664
strong,8,1,0.005,2048,0.001,standard_L1_K2048_mixed,0.06429185563681725,0.061385794394967205,0.05819946499312301,0.07495415594574605,0.0,3.6451666666666664
strong,8,1,0.005,2048,0.001,topK20_K2048_mixed,0.055807525976056926,0.05670898207540543,0.05021224712657411,0.061119311209446615,0.0,3.6451666666666664
strong,8,1,0.005,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,1,0.005,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,1,0.005,2048,0.001,random_pair_delta_control,0.059879504480164526,0.06212154319294877,0.05251349705110379,0.0641866335700376,0.0,3.6451666666666664
strong,8,2,0.005,2048,0.001,standard_L1_K2048_mixed,0.06040604704502512,0.059914694954659176,0.05205378032998262,0.06891945802853953,0.0,3.6451666666666664
strong,8,2,0.005,2048,0.001,topK20_K2048_mixed,0.05558525847358753,0.051451555064622345,0.04408195995809997,0.08284967472085962,0.0,3.6451666666666664
strong,8,2,0.005,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,2,0.005,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,2,0.005,2048,0.001,random_pair_delta_control,0.06521860182404209,0.06481914553432863,0.056367010269172756,0.07875754006026517,0.0,3.6451666666666664
strong,8,0,0.01,512,0.001,standard_L1_K512_mixed,0.06303876411392027,0.06215657525085298,0.05924548444296343,0.0681171446324598,0.0,3.6451666666666664
strong,8,0,0.01,512,0.001,topK20_K512_mixed,0.05711969981537729,0.05626358838433104,0.051245809408044345,0.06594928823461306,0.0,3.6451666666666664
strong,8,0,0.01,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,0,0.01,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,0,0.01,512,0.001,random_pair_delta_control,0.05969921584077174,0.057458987380004475,0.049760082155639054,0.06993861960739335,0.0,3.6451666666666664
strong,8,1,0.01,512,0.001,standard_L1_K512_mixed,0.05727884254511079,0.054716477019579116,0.045437245693553494,0.0795101877392746,0.0,3.6451666666666664
strong,8,1,0.01,512,0.001,topK20_K512_mixed,0.055771087756222665,0.05608378653772275,0.0467133055243134,0.06374996775745007,0.0,3.6451666666666664
strong,8,1,0.01,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,1,0.01,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,1,0.01,512,0.001,random_pair_delta_control,0.05617361708602548,0.05274417439953997,0.04441588503703325,0.08036686787718805,0.0,3.6451666666666664
strong,8,2,0.01,512,0.001,standard_L1_K512_mixed,0.053985942426653964,0.05342245189291317,0.04992001651679964,0.05904623300442137,0.0,3.6451666666666664
strong,8,2,0.01,512,0.001,topK20_K512_mixed,0.05064240833807867,0.0477834077229914,0.04537478320342659,0.0633900584845198,0.0,3.6451666666666664
strong,8,2,0.01,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,2,0.01,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,2,0.01,512,0.001,random_pair_delta_control,0.05409763669155377,0.0499714839736838,0.04356136584823324,0.07021175592025111,0.0,3.6451666666666664
strong,8,0,0.01,2048,0.001,standard_L1_K2048_mixed,0.07039470507074937,0.06666075828082951,0.0606555723626586,0.08927211807112896,0.0,3.6451666666666664
strong,8,0,0.01,2048,0.001,topK20_K2048_mixed,0.054509301151274094,0.05396963609468039,0.05304617628769131,0.05861771375816896,0.0,3.6451666666666664
strong,8,0,0.01,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,0,0.01,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,0,0.01,2048,0.001,random_pair_delta_control,0.06454248815829923,0.06395108943331977,0.05568927209186717,0.07087980437616395,0.0,3.6451666666666664
strong,8,1,0.01,2048,0.001,standard_L1_K2048_mixed,0.06336577981854287,0.06130571081748125,0.05712387757547548,0.0740913271594443,0.0,3.6451666666666664
strong,8,1,0.01,2048,0.001,topK20_K2048_mixed,0.05957252498060636,0.0584328518550077,0.051796414697426615,0.06925891924012564,0.0,3.6451666666666664
strong,8,1,0.01,2048,0.001,delta_K2048,0.3995708215851194,0.33551873050358405,0.23670627234292405,0.8171385095441942,0.6666666666666666,3.6451666666666664
strong,8,1,0.01,2048,0.001,random_label_control,0.018334683830002547,0.016408188904619158,0.009537462595161165,0.038445379802012083,0.0,3.6451666666666664
strong,8,1,0.01,2048,0.001,random_pair_delta_control,0.06057599566908534,0.060064923183940924,0.05525619024343749,0.06765331346697946,0.0,3.6451666666666664
strong,8,2,0.01,2048,0.001,standard_L1_K2048_mixed,0.05946593477846019,0.057996795229644404,0.052966971647077504,0.06720864013895012,0.0,3.6451666666666664
strong,8,2,0.01,2048,0.001,topK20_K2048_mixed,0.054884544401352604,0.050209458628642505,0.044438639229653486,0.08386365682220989,0.0,3.6451666666666664
strong,8,2,0.01,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,2,0.01,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,2,0.01,2048,0.001,random_pair_delta_control,0.06367265268143672,0.06571269920096984,0.057783872845060084,0.06762156852950209,0.0,3.6451666666666664
strong,8,0,0.02,512,0.001,standard_L1_K512_mixed,0.0623271775377541,0.06145929836307629,0.058272461694708066,0.06875723467907811,0.0,3.6451666666666664
strong,8,0,0.02,512,0.001,topK20_K512_mixed,0.056485394554176775,0.055960548855198106,0.051192631767338216,0.06672114093544329,0.0,3.6451666666666664
strong,8,0,0.02,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,0,0.02,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,0,0.02,512,0.001,random_pair_delta_control,0.05891465215224723,0.05702366478829697,0.048259028943245054,0.0694319394296586,0.0,3.6451666666666664
strong,8,1,0.02,512,0.001,standard_L1_K512_mixed,0.05706022483670065,0.054649534683609564,0.045422433733781666,0.07932435213302304,0.0,3.6451666666666664
strong,8,1,0.02,512,0.001,topK20_K512_mixed,0.05185855598076411,0.05176504606727624,0.04314015016865678,0.058980210610505485,0.0,3.6451666666666664
strong,8,1,0.02,512,0.001,delta_K512,0.3939272857530231,0.2992870468338624,0.2862764848502402,0.8498103813291461,0.5,3.6451666666666664
strong,8,1,0.02,512,0.001,random_label_control,0.01518400123475599,0.011367386190178172,0.0023604407489717476,0.03690887361023113,0.0,3.6451666666666664
strong,8,1,0.02,512,0.001,random_pair_delta_control,0.057229086041246074,0.054191313559745664,0.046642076000732745,0.07938425719115785,0.0,3.6451666666666664
strong,8,2,0.02,512,0.001,standard_L1_K512_mixed,0.05325345241134366,0.05293392221255296,0.04842572017938359,0.05932918025022406,0.0,3.6451666666666664
strong,8,2,0.02,512,0.001,topK20_K512_mixed,0.049908451281128065,0.047820390034558666,0.04311412129422409,0.061862730441896406,0.0,3.6451666666666664
strong,8,2,0.02,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,2,0.02,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.6451666666666664
strong,8,2,0.02,512,0.001,random_pair_delta_control,0.054714883808153834,0.05210132945478679,0.04388230239421866,0.07145434050964095,0.0,3.6451666666666664
strong,8,0,0.02,2048,0.001,standard_L1_K2048_mixed,0.07046403542855408,0.06667310171340711,0.05873754729134323,0.09174770040650755,0.0,3.6451666666666664
strong,8,0,0.02,2048,0.001,topK20_K2048_mixed,0.057874951487579734,0.055100148191216544,0.04973504482535502,0.07175934070421114,0.0,3.6451666666666664
strong,8,0,0.02,2048,0.001,delta_K2048,0.9932285724071438,0.9931735981159671,0.9924934128657646,0.9939051978414065,1.0,3.6451666666666664
strong,8,0,0.02,2048,0.001,random_label_control,0.0351345790102529,0.03352037341052823,0.024882276423696215,0.05111551540870759,0.0,3.6451666666666664
strong,8,0,0.02,2048,0.001,random_pair_delta_control,0.06388854153017495,0.06181173727327062,0.057950753914486064,0.07179633126349193,0.0,3.6451666666666664
strong,8,1,0.02,2048,0.001,standard_L1_K2048_mixed,0.06348517651729592,0.06033041973194246,0.058776134482998704,0.072631943546616,0.0,3.6451666666666664
strong,8,1,0.02,2048,0.001,topK20_K2048_mixed,0.05614669966005543,0.05709932662890284,0.05014390833421585,0.06002745933931863,0.0,3.6451666666666664
strong,8,1,0.02,2048,0.001,delta_K2048,0.9933843931233923,0.9934542829016588,0.9924348475722911,0.9939438579867158,1.0,3.6451666666666664
strong,8,1,0.02,2048,0.001,random_label_control,0.03810112822592974,0.03603087949286909,0.025462377820942822,0.05257426909592597,0.0,3.6451666666666664
strong,8,1,0.02,2048,0.001,random_pair_delta_control,0.059522173393032805,0.06110629276024457,0.05436431969204609,0.06333039974411496,0.0,3.6451666666666664
strong,8,2,0.02,2048,0.001,standard_L1_K2048_mixed,0.06095207749490907,0.061505642465534416,0.05306869865349778,0.06790022269424766,0.0,3.6451666666666664
strong,8,2,0.02,2048,0.001,topK20_K2048_mixed,0.057173289915134345,0.054432379554475406,0.04754376256104516,0.08006438372713545,0.0,3.6451666666666664
strong,8,2,0.02,2048,0.001,delta_K2048,0.9930618954793938,0.9932209952140958,0.9918211754158538,0.9938648973768603,1.0,3.6451666666666664
strong,8,2,0.02,2048,0.001,random_label_control,0.03788087180898298,0.04101756945103017,0.02279095637585964,0.04644444472387318,0.0,3.6451666666666664
strong,8,2,0.02,2048,0.001,random_pair_delta_control,0.06399835888773449,0.06342818607134201,0.05714595576475555,0.07291073399902467,0.0,3.6451666666666664
strong,8,0,0.05,512,0.001,standard_L1_K512_mixed,0.06193699556217786,0.06146979980432269,0.05770803728762748,0.06874477797874447,0.0,3.6451666666666664
strong,8,0,0.05,512,0.001,topK20_K512_mixed,0.05686866445284411,0.057078160278812025,0.04855003549054119,0.06592502988736965,0.0,3.6451666666666664
strong,8,0,0.05,512,0.001,delta_K512,0.9938367120395801,0.9939502479081538,0.9932698977574275,0.9941992087458341,1.0,3.6451666666666664
strong,8,0,0.05,512,0.001,random_label_control,0.03785751929617818,0.03677933904409307,0.02336535286363297,0.05547806171170076,0.0,3.6451666666666664
strong,8,0,0.05,512,0.001,random_pair_delta_control,0.05871495290930581,0.05682663490238262,0.050091560668959506,0.0688975048829614,0.0,3.6451666666666664
strong,8,1,0.05,512,0.001,standard_L1_K512_mixed,0.05719484950160925,0.05463433939212712,0.045414762541949844,0.07940634227269028,0.0,3.6451666666666664
strong,8,1,0.05,512,0.001,topK20_K512_mixed,0.05192570579202708,0.05309992211954706,0.04198483875659727,0.05800631452672779,0.0,3.6451666666666664
strong,8,1,0.05,512,0.001,delta_K512,0.9939909246785441,0.9938661627790847,0.9936974573737781,0.9943895459364864,1.0,3.6451666666666664
strong,8,1,0.05,512,0.001,random_label_control,0.03499319718661355,0.033116699652050184,0.02125338331370348,0.0511002194861671,0.0,3.6451666666666664
strong,8,1,0.05,512,0.001,random_pair_delta_control,0.05662839448636178,0.053922652546729496,0.04617251295352024,0.07766907876500435,0.0,3.6451666666666664
strong,8,2,0.05,512,0.001,standard_L1_K512_mixed,0.053604187060876836,0.05289420456514106,0.05009270173534219,0.05853927432746743,0.0,3.6451666666666664
strong,8,2,0.05,512,0.001,topK20_K512_mixed,0.05495613001225661,0.051483832506816575,0.04526748550737283,0.07158218855231849,0.0,3.6451666666666664
strong,8,2,0.05,512,0.001,delta_K512,0.9936525108920797,0.9936921251230755,0.9933632515999923,0.9937765232587297,1.0,3.6451666666666664
strong,8,2,0.05,512,0.001,random_label_control,0.03993493327229972,0.036711651076826474,0.031513955303538815,0.05812402042965654,0.0,3.6451666666666664
strong,8,2,0.05,512,0.001,random_pair_delta_control,0.05442603802349553,0.0515934504536187,0.04372189254136616,0.07148064483432558,0.0,3.6451666666666664
strong,8,0,0.05,2048,0.001,standard_L1_K2048_mixed,0.06985544289137374,0.06590091686325131,0.06084359935154996,0.08851279528071676,0.0,3.6451666666666664
strong,8,0,0.05,2048,0.001,topK20_K2048_mixed,0.05545759937125597,0.053680233951429054,0.05164661649052203,0.0636196835780277,0.0,3.6451666666666664
strong,8,0,0.05,2048,0.001,delta_K2048,0.9941190951657249,0.9941637184103584,0.9932957869432595,0.9947025715733597,1.0,3.6451666666666664
strong,8,0,0.05,2048,0.001,random_label_control,0.04415479687176659,0.04539679445494235,0.030077969547345325,0.05543938654065518,0.0,3.6451666666666664
strong,8,0,0.05,2048,0.001,random_pair_delta_control,0.06303195694805733,0.06109233907469515,0.05614153350394115,0.07170837674838838,0.0,3.6451666666666664
strong,8,1,0.05,2048,0.001,standard_L1_K2048_mixed,0.06399751019489965,0.06103437264861314,0.05921655806163386,0.07382564229984537,0.0,3.6451666666666664
strong,8,1,0.05,2048,0.001,topK20_K2048_mixed,0.05740695121098022,0.05713688337538401,0.05366737671961479,0.0609500742796779,0.0,3.6451666666666664
strong,8,1,0.05,2048,0.001,delta_K2048,0.9944682413736108,0.9944157116581942,0.9941505866653723,0.9948524429275823,1.0,3.6451666666666664
strong,8,1,0.05,2048,0.001,random_label_control,0.04015431878506066,0.04200621364691895,0.025137965367332055,0.051397350688612085,0.0,3.6451666666666664
strong,8,1,0.05,2048,0.001,random_pair_delta_control,0.06047820894684658,0.06027111005656176,0.05578704081750527,0.06683364687879169,0.0,3.6451666666666664
strong,8,2,0.05,2048,0.001,standard_L1_K2048_mixed,0.059919980320688314,0.05871415344756557,0.052858559595356534,0.06811577319935876,0.0,3.6451666666666664
strong,8,2,0.05,2048,0.001,topK20_K2048_mixed,0.05395127125795365,0.05090673136674112,0.04375686209808621,0.07837706779263684,0.0,3.6451666666666664
strong,8,2,0.05,2048,0.001,delta_K2048,0.9937935320049932,0.9938641931112542,0.993501030998731,0.9940191495502431,1.0,3.6451666666666664
strong,8,2,0.05,2048,0.001,random_label_control,0.03788088737993325,0.0390342820238175,0.026050943032298123,0.05148325282368557,0.0,3.6451666666666664
strong,8,2,0.05,2048,0.001,random_pair_delta_control,0.0631284533943939,0.06217941761380173,0.05809417129548843,0.0710075346004149,0.0,3.6451666666666664
strong,8,0,0.1,512,0.001,standard_L1_K512_mixed,0.06201599160942356,0.061328155798075226,0.058223603800863284,0.06967383086517258,0.0,3.6451666666666664
strong,8,0,0.1,512,0.001,topK20_K512_mixed,0.05756558099674861,0.055749999900828295,0.0528654265700056,0.0652651319708401,0.0,3.6451666666666664
strong,8,0,0.1,512,0.001,delta_K512,0.9933765037631727,0.9935817940390618,0.992099524547992,0.9940660043998885,1.0,3.6451666666666664
strong,8,0,0.1,512,0.001,random_label_control,0.034880592940111664,0.03178477844283559,0.020784603202589905,0.05117764368052337,0.0,3.6451666666666664
strong,8,0,0.1,512,0.001,random_pair_delta_control,0.05860789567492688,0.05701474339279035,0.04890103682600313,0.07000083696093887,0.0,3.6451666666666664
strong,8,1,0.1,512,0.001,standard_L1_K512_mixed,0.05752368600164131,0.055347062069375966,0.04647928933105986,0.0791120790323665,0.0,3.6451666666666664
strong,8,1,0.1,512,0.001,topK20_K512_mixed,0.05414962917332644,0.05420607671995899,0.05032269787460537,0.05788846402581732,0.0,3.6451666666666664
strong,8,1,0.1,512,0.001,delta_K512,0.9932961349013661,0.9933820924424448,0.9922063535425572,0.9941192771327835,1.0,3.6451666666666664
strong,8,1,0.1,512,0.001,random_label_control,0.035941728564101216,0.037256181516346805,0.018959478671980078,0.05091792987630981,0.0,3.6451666666666664
strong,8,1,0.1,512,0.001,random_pair_delta_control,0.057009565421114176,0.05418195700467753,0.04379694630697141,0.08089459655866035,0.0,3.6451666666666664
strong,8,2,0.1,512,0.001,standard_L1_K512_mixed,0.053493975111500856,0.05327046479256632,0.0496948266830913,0.05798190777677555,0.0,3.6451666666666664
strong,8,2,0.1,512,0.001,topK20_K512_mixed,0.05345381156122473,0.05256989310583097,0.04667092397881295,0.06539016909592349,0.0,3.6451666666666664
strong,8,2,0.1,512,0.001,delta_K512,0.9931107102829569,0.9933453689481009,0.9919240989607623,0.9937936567839268,1.0,3.6451666666666664
strong,8,2,0.1,512,0.001,random_label_control,0.03380834523330337,0.03488603965967095,0.018572038868641286,0.04194777792503298,0.0,3.6451666666666664
strong,8,2,0.1,512,0.001,random_pair_delta_control,0.05563891947545834,0.05411431565907904,0.043346010603532305,0.07099475323769514,0.0,3.6451666666666664
strong,8,0,0.1,2048,0.001,standard_L1_K2048_mixed,0.06934357337177531,0.06618218729483094,0.057673857113569184,0.08870390128050859,0.0,3.6451666666666664
strong,8,0,0.1,2048,0.001,topK20_K2048_mixed,0.05594859218908616,0.05610642353852829,0.04952938662028963,0.06399391796121584,0.0,3.6451666666666664
strong,8,0,0.1,2048,0.001,delta_K2048,0.9934585420538183,0.9934556172823245,0.992846668399143,0.9940236624329719,1.0,3.6451666666666664
strong,8,0,0.1,2048,0.001,random_label_control,0.03962675970183802,0.04064052829862364,0.02329224009341532,0.052804884282063695,0.0,3.6451666666666664
strong,8,0,0.1,2048,0.001,random_pair_delta_control,0.0646656716407251,0.064527020435352,0.057768678201146846,0.07046287653712825,0.0,3.6451666666666664
strong,8,1,0.1,2048,0.001,standard_L1_K2048_mixed,0.06320684470087586,0.06043274265128898,0.057264525792660705,0.07487324557670028,0.0,3.6451666666666664
strong,8,1,0.1,2048,0.001,topK20_K2048_mixed,0.055399780495809965,0.05507936078770043,0.05157305287812819,0.060690059883017886,0.0,3.6451666666666664
strong,8,1,0.1,2048,0.001,delta_K2048,0.9936642173317384,0.9937976364966925,0.9928865014662844,0.9941216419071637,1.0,3.6451666666666664
strong,8,1,0.1,2048,0.001,random_label_control,0.03327821778199542,0.029000773841033767,0.020033714965285877,0.0510642010257246,0.0,3.6451666666666664
strong,8,1,0.1,2048,0.001,random_pair_delta_control,0.05997535978797689,0.06120023725041471,0.054276078592450566,0.06486997042043394,0.0,3.6451666666666664
strong,8,2,0.1,2048,0.001,standard_L1_K2048_mixed,0.060350380053622386,0.06063346032943058,0.053115281996001205,0.06861065704220558,0.0,3.6451666666666664
strong,8,2,0.1,2048,0.001,topK20_K2048_mixed,0.05527966507445828,0.05209900225362955,0.047394893973298935,0.07840868660480758,0.0,3.6451666666666664
strong,8,2,0.1,2048,0.001,delta_K2048,0.9932846936695457,0.993341876396683,0.9928383139691515,0.993572068480789,1.0,3.6451666666666664
strong,8,2,0.1,2048,0.001,random_label_control,0.0362277640872918,0.03919467070786099,0.022237973904155647,0.04408861898952764,0.0,3.6451666666666664
strong,8,2,0.1,2048,0.001,random_pair_delta_control,0.06614593300202064,0.06589221994299549,0.05568095024132571,0.0850544074838793,0.0,3.6451666666666664
random,8,0,0.005,512,0.001,standard_L1_K512_mixed,0.05791785850660482,0.05834115762802864,0.03262440736073189,0.07505371288896506,0.0,0.0
random,8,0,0.005,512,0.001,topK20_K512_mixed,0.05421184224963579,0.05620017544667684,0.03484344705537803,0.06364566558532392,0.0,0.0
random,8,0,0.005,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,0.0
random,8,0,0.005,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,0.0
random,8,0,0.005,512,0.001,random_pair_delta_control,0.056916415484053684,0.056199219434730274,0.04523842262745152,0.07355371067454305,0.0,0.0
random,8,1,0.005,512,0.001,standard_L1_K512_mixed,0.057680806114186245,0.057234946101578484,0.04967379985068671,0.06765575394864583,0.0,0.0
random,8,1,0.005,512,0.001,topK20_K512_mixed,0.0566765313794391,0.0534455248067498,0.044600915986162365,0.09510831491078993,0.0,0.0
random,8,1,0.005,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,0.0
random,8,1,0.005,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,0.0
random,8,1,0.005,512,0.001,random_pair_delta_control,0.05591128061977764,0.057285862124457375,0.038984431784181685,0.0654779321262125,0.0,0.0
random,8,2,0.005,512,0.001,standard_L1_K512_mixed,0.058639720687037024,0.05723606616065166,0.04127543137754533,0.08159504217623731,0.0,0.0
random,8,2,0.005,512,0.001,topK20_K512_mixed,0.05499300563693475,0.05516141525947175,0.04115947555577062,0.0744474987466481,0.0,0.0
random,8,2,0.005,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,0.0
random,8,2,0.005,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,0.0
random,8,2,0.005,512,0.001,random_pair_delta_control,0.056355385933772074,0.05611269307206171,0.04313269862791569,0.06935197177870128,0.0,0.0
random,8,0,0.005,2048,0.001,standard_L1_K2048_mixed,0.061194813239993186,0.06291670356771964,0.04386107914308087,0.07310415146981808,0.0,0.0
random,8,0,0.005,2048,0.001,topK20_K2048_mixed,0.06681809594983278,0.06464120029949882,0.05369415024782435,0.07939388046046479,0.0,0.0
random,8,0,0.005,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,0.0
random,8,0,0.005,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,0.0
random,8,0,0.005,2048,0.001,random_pair_delta_control,0.06280837295640182,0.06209149620142925,0.05226945714640445,0.07466415574758567,0.0,0.0
random,8,1,0.005,2048,0.001,standard_L1_K2048_mixed,0.05960180768663671,0.058094374040054256,0.055814918551961065,0.06852613699447824,0.0,0.0
random,8,1,0.005,2048,0.001,topK20_K2048_mixed,0.06233521394566525,0.06114649909139565,0.04761558950201406,0.08432045619187452,0.0,0.0
random,8,1,0.005,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,0.0
random,8,1,0.005,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,0.0
random,8,1,0.005,2048,0.001,random_pair_delta_control,0.05944647112936448,0.05960068287948608,0.053390697758488564,0.06647255801437396,0.0,0.0
random,8,2,0.005,2048,0.001,standard_L1_K2048_mixed,0.06246076164380513,0.06529080205439727,0.043556596500616836,0.07764208861183713,0.0,0.0
random,8,2,0.005,2048,0.001,topK20_K2048_mixed,0.06357042867872427,0.05789995668056802,0.053790683184364335,0.09564000733655136,0.0,0.0
random,8,2,0.005,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,0.0
random,8,2,0.005,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,0.0
random,8,2,0.005,2048,0.001,random_pair_delta_control,0.06103856340806628,0.061763797008024625,0.05080887418043344,0.07554016045432972,0.0,0.0
random,8,0,0.01,512,0.001,standard_L1_K512_mixed,0.05776808991243722,0.058223166884933536,0.03251793406354081,0.07478519734174867,0.0,0.0
