direction_group,layer,seed,signal_scale,sae_latents,l1_coef,condition,concept_id,concept,snr,recovery_score,best_latent
random,8,0,0.005,2048,0.001,random_pair_delta_control,4,random_4,0.0,0.0637072153245298,1509
random,8,0,0.005,2048,0.001,random_pair_delta_control,5,random_5,0.0,0.07441612845067117,162
random,8,0,0.005,2048,0.001,random_pair_delta_control,6,random_6,0.0,0.05753313733163054,416
random,8,0,0.005,2048,0.001,random_pair_delta_control,7,random_7,0.0,0.05226945714640445,1953
random,8,0,0.005,2048,0.001,random_pair_delta_control,8,random_8,0.0,0.06911544268097954,699
random,8,0,0.005,2048,0.001,random_pair_delta_control,9,random_9,0.0,0.06352024753019088,1147
random,8,1,0.005,2048,0.001,standard_L1_K2048_mixed,0,random_0,0.0,0.06450823456621908,1485
random,8,1,0.005,2048,0.001,standard_L1_K2048_mixed,1,random_1,0.0,0.06852613699447824,228
random,8,1,0.005,2048,0.001,standard_L1_K2048_mixed,2,random_2,0.0,0.055814918551961065,133
random,8,1,0.005,2048,0.001,standard_L1_K2048_mixed,3,random_3,0.0,0.058155467453312626,1904
random,8,1,0.005,2048,0.001,standard_L1_K2048_mixed,4,random_4,0.0,0.059549807045697,1953
random,8,1,0.005,2048,0.001,standard_L1_K2048_mixed,5,random_5,0.0,0.05675142174579285,1033
random,8,1,0.005,2048,0.001,standard_L1_K2048_mixed,6,random_6,0.0,0.058995281525397514,1456
random,8,1,0.005,2048,0.001,standard_L1_K2048_mixed,7,random_7,0.0,0.05803328062679588,168
random,8,1,0.005,2048,0.001,standard_L1_K2048_mixed,8,random_8,0.0,0.05767511394549354,96
random,8,1,0.005,2048,0.001,standard_L1_K2048_mixed,9,random_9,0.0,0.05800841441121933,848
random,8,1,0.005,2048,0.001,topK20_K2048_mixed,0,random_0,0.0,0.07641668080331239,1964
random,8,1,0.005,2048,0.001,topK20_K2048_mixed,1,random_1,0.0,0.06468528285937639,1015
random,8,1,0.005,2048,0.001,topK20_K2048_mixed,2,random_2,0.0,0.05398510328949131,1651
random,8,1,0.005,2048,0.001,topK20_K2048_mixed,3,random_3,0.0,0.04761558950201406,151
random,8,1,0.005,2048,0.001,topK20_K2048_mixed,4,random_4,0.0,0.06460582491933768,745
random,8,1,0.005,2048,0.001,topK20_K2048_mixed,5,random_5,0.0,0.055927783060283696,1780
random,8,1,0.005,2048,0.001,topK20_K2048_mixed,6,random_6,0.0,0.08432045619187452,904
random,8,1,0.005,2048,0.001,topK20_K2048_mixed,7,random_7,0.0,0.053502420648171144,60
random,8,1,0.005,2048,0.001,topK20_K2048_mixed,8,random_8,0.0,0.06319077215225423,272
random,8,1,0.005,2048,0.001,topK20_K2048_mixed,9,random_9,0.0,0.05910222603053706,1415
random,8,1,0.005,2048,0.001,delta_K2048,0,random_0,0.0,0.0,0
random,8,1,0.005,2048,0.001,delta_K2048,1,random_1,0.0,0.0,0
random,8,1,0.005,2048,0.001,delta_K2048,2,random_2,0.0,0.0,0
random,8,1,0.005,2048,0.001,delta_K2048,3,random_3,0.0,0.0,0
random,8,1,0.005,2048,0.001,delta_K2048,4,random_4,0.0,0.0,0
random,8,1,0.005,2048,0.001,delta_K2048,5,random_5,0.0,0.0,0
random,8,1,0.005,2048,0.001,delta_K2048,6,random_6,0.0,0.0,0
random,8,1,0.005,2048,0.001,delta_K2048,7,random_7,0.0,0.0,0
random,8,1,0.005,2048,0.001,delta_K2048,8,random_8,0.0,0.0,0
random,8,1,0.005,2048,0.001,delta_K2048,9,random_9,0.0,0.0,0
random,8,1,0.005,2048,0.001,random_label_control,0,random_0,0.0,0.0,0
random,8,1,0.005,2048,0.001,random_label_control,1,random_1,0.0,0.0,0
random,8,1,0.005,2048,0.001,random_label_control,2,random_2,0.0,0.0,0
random,8,1,0.005,2048,0.001,random_label_control,3,random_3,0.0,0.0,0
random,8,1,0.005,2048,0.001,random_label_control,4,random_4,0.0,0.0,0
random,8,1,0.005,2048,0.001,random_label_control,5,random_5,0.0,0.0,0
random,8,1,0.005,2048,0.001,random_label_control,6,random_6,0.0,0.0,0
random,8,1,0.005,2048,0.001,random_label_control,7,random_7,0.0,0.0,0
random,8,1,0.005,2048,0.001,random_label_control,8,random_8,0.0,0.0,0
random,8,1,0.005,2048,0.001,random_label_control,9,random_9,0.0,0.0,0
random,8,1,0.005,2048,0.001,random_pair_delta_control,0,random_0,0.0,0.0636887913285483,1246
random,8,1,0.005,2048,0.001,random_pair_delta_control,1,random_1,0.0,0.05916113665002636,376
random,8,1,0.005,2048,0.001,random_pair_delta_control,2,random_2,0.0,0.05568292692709734,1317
random,8,1,0.005,2048,0.001,random_pair_delta_control,3,random_3,0.0,0.0543209933076386,1357
random,8,1,0.005,2048,0.001,random_pair_delta_control,4,random_4,0.0,0.06351498566387505,871
random,8,1,0.005,2048,0.001,random_pair_delta_control,5,random_5,0.0,0.064505637377697,818
random,8,1,0.005,2048,0.001,random_pair_delta_control,6,random_6,0.0,0.053390697758488564,1919
random,8,1,0.005,2048,0.001,random_pair_delta_control,7,random_7,0.0,0.06647255801437396,1791
random,8,1,0.005,2048,0.001,random_pair_delta_control,8,random_8,0.0,0.06004022910894581,945
random,8,1,0.005,2048,0.001,random_pair_delta_control,9,random_9,0.0,0.05368675515695378,962
random,8,2,0.005,2048,0.001,standard_L1_K2048_mixed,0,random_0,0.0,0.07764208861183713,758
random,8,2,0.005,2048,0.001,standard_L1_K2048_mixed,1,random_1,0.0,0.060885661230691404,1779
random,8,2,0.005,2048,0.001,standard_L1_K2048_mixed,2,random_2,0.0,0.06965746162251533,1988
random,8,2,0.005,2048,0.001,standard_L1_K2048_mixed,3,random_3,0.0,0.0498069613416756,1998
random,8,2,0.005,2048,0.001,standard_L1_K2048_mixed,4,random_4,0.0,0.059553542757304435,819
random,8,2,0.005,2048,0.001,standard_L1_K2048_mixed,5,random_5,0.0,0.06665920576417436,769
random,8,2,0.005,2048,0.001,standard_L1_K2048_mixed,6,random_6,0.0,0.0661332705610817,1176
random,8,2,0.005,2048,0.001,standard_L1_K2048_mixed,7,random_7,0.0,0.06626449450044165,1245
random,8,2,0.005,2048,0.001,standard_L1_K2048_mixed,8,random_8,0.0,0.043556596500616836,224
random,8,2,0.005,2048,0.001,standard_L1_K2048_mixed,9,random_9,0.0,0.06444833354771286,1970
random,8,2,0.005,2048,0.001,topK20_K2048_mixed,0,random_0,0.0,0.07667772124095505,2009
random,8,2,0.005,2048,0.001,topK20_K2048_mixed,1,random_1,0.0,0.05456269224490039,1297
random,8,2,0.005,2048,0.001,topK20_K2048_mixed,2,random_2,0.0,0.06605440161828277,1115
random,8,2,0.005,2048,0.001,topK20_K2048_mixed,3,random_3,0.0,0.05680194551995075,830
random,8,2,0.005,2048,0.001,topK20_K2048_mixed,4,random_4,0.0,0.05418135345792242,96
random,8,2,0.005,2048,0.001,topK20_K2048_mixed,5,random_5,0.0,0.05531056040504604,2036
random,8,2,0.005,2048,0.001,topK20_K2048_mixed,6,random_6,0.0,0.0589979678411853,246
random,8,2,0.005,2048,0.001,topK20_K2048_mixed,7,random_7,0.0,0.06368695393808438,991
random,8,2,0.005,2048,0.001,topK20_K2048_mixed,8,random_8,0.0,0.053790683184364335,787
random,8,2,0.005,2048,0.001,topK20_K2048_mixed,9,random_9,0.0,0.09564000733655136,581
random,8,2,0.005,2048,0.001,delta_K2048,0,random_0,0.0,0.0,0
random,8,2,0.005,2048,0.001,delta_K2048,1,random_1,0.0,0.0,0
random,8,2,0.005,2048,0.001,delta_K2048,2,random_2,0.0,0.0,0
random,8,2,0.005,2048,0.001,delta_K2048,3,random_3,0.0,0.0,0
random,8,2,0.005,2048,0.001,delta_K2048,4,random_4,0.0,0.0,0
random,8,2,0.005,2048,0.001,delta_K2048,5,random_5,0.0,0.0,0
random,8,2,0.005,2048,0.001,delta_K2048,6,random_6,0.0,0.0,0
random,8,2,0.005,2048,0.001,delta_K2048,7,random_7,0.0,0.0,0
random,8,2,0.005,2048,0.001,delta_K2048,8,random_8,0.0,0.0,0
random,8,2,0.005,2048,0.001,delta_K2048,9,random_9,0.0,0.0,0
random,8,2,0.005,2048,0.001,random_label_control,0,random_0,0.0,0.0,0
random,8,2,0.005,2048,0.001,random_label_control,1,random_1,0.0,0.0,0
random,8,2,0.005,2048,0.001,random_label_control,2,random_2,0.0,0.0,0
random,8,2,0.005,2048,0.001,random_label_control,3,random_3,0.0,0.0,0
random,8,2,0.005,2048,0.001,random_label_control,4,random_4,0.0,0.0,0
random,8,2,0.005,2048,0.001,random_label_control,5,random_5,0.0,0.0,0
random,8,2,0.005,2048,0.001,random_label_control,6,random_6,0.0,0.0,0
random,8,2,0.005,2048,0.001,random_label_control,7,random_7,0.0,0.0,0
random,8,2,0.005,2048,0.001,random_label_control,8,random_8,0.0,0.0,0
random,8,2,0.005,2048,0.001,random_label_control,9,random_9,0.0,0.0,0
random,8,2,0.005,2048,0.001,random_pair_delta_control,0,random_0,0.0,0.07554016045432972,584
random,8,2,0.005,2048,0.001,random_pair_delta_control,1,random_1,0.0,0.06300075355332826,909
random,8,2,0.005,2048,0.001,random_pair_delta_control,2,random_2,0.0,0.060526840462720985,1832
random,8,2,0.005,2048,0.001,random_pair_delta_control,3,random_3,0.0,0.05370764800164066,1312
random,8,2,0.005,2048,0.001,random_pair_delta_control,4,random_4,0.0,0.06482454301982091,2014
random,8,2,0.005,2048,0.001,random_pair_delta_control,5,random_5,0.0,0.05584834845041831,816
random,8,2,0.005,2048,0.001,random_pair_delta_control,6,random_6,0.0,0.0668091239820002,1789
random,8,2,0.005,2048,0.001,random_pair_delta_control,7,random_7,0.0,0.052069395260997284,1118
random,8,2,0.005,2048,0.001,random_pair_delta_control,8,random_8,0.0,0.05080887418043344,424
random,8,2,0.005,2048,0.001,random_pair_delta_control,9,random_9,0.0,0.06724994671497303,255
random,8,0,0.01,512,0.001,standard_L1_K512_mixed,0,random_0,0.0,0.07004368681833023,185
random,8,0,0.01,512,0.001,standard_L1_K512_mixed,1,random_1,0.0,0.05575925728853337,336
random,8,0,0.01,512,0.001,standard_L1_K512_mixed,2,random_2,0.0,0.04657193377215122,204
random,8,0,0.01,512,0.001,standard_L1_K512_mixed,3,random_3,0.0,0.03251793406354081,56
random,8,0,0.01,512,0.001,standard_L1_K512_mixed,4,random_4,0.0,0.05366463229062924,200
random,8,0,0.01,512,0.001,standard_L1_K512_mixed,5,random_5,0.0,0.05621642339156853,3
random,8,0,0.01,512,0.001,standard_L1_K512_mixed,6,random_6,0.0,0.07478519734174867,86
random,8,0,0.01,512,0.001,standard_L1_K512_mixed,7,random_7,0.0,0.06326513232505838,120
random,8,0,0.01,512,0.001,standard_L1_K512_mixed,8,random_8,0.0,0.06022991037829854,31
random,8,0,0.01,512,0.001,standard_L1_K512_mixed,9,random_9,0.0,0.06462679145451326,329
random,8,0,0.01,512,0.001,topK20_K512_mixed,0,random_0,0.0,0.06630330812411102,430
random,8,0,0.01,512,0.001,topK20_K512_mixed,1,random_1,0.0,0.060106331994727306,135
random,8,0,0.01,512,0.001,topK20_K512_mixed,2,random_2,0.0,0.04704319908894102,246
random,8,0,0.01,512,0.001,topK20_K512_mixed,3,random_3,0.0,0.027258287588439442,124
random,8,0,0.01,512,0.001,topK20_K512_mixed,4,random_4,0.0,0.05193815293829505,116
random,8,0,0.01,512,0.001,topK20_K512_mixed,5,random_5,0.0,0.06117603173431555,341
random,8,0,0.01,512,0.001,topK20_K512_mixed,6,random_6,0.0,0.0631489788878502,488
random,8,0,0.01,512,0.001,topK20_K512_mixed,7,random_7,0.0,0.0645629730090148,404
random,8,0,0.01,512,0.001,topK20_K512_mixed,8,random_8,0.0,0.049343726472175664,25
random,8,0,0.01,512,0.001,topK20_K512_mixed,9,random_9,0.0,0.0648347514372709,311
random,8,0,0.01,512,0.001,delta_K512,0,random_0,0.0,0.0,0
random,8,0,0.01,512,0.001,delta_K512,1,random_1,0.0,0.0,0
random,8,0,0.01,512,0.001,delta_K512,2,random_2,0.0,0.0,0
random,8,0,0.01,512,0.001,delta_K512,3,random_3,0.0,0.0,0
random,8,0,0.01,512,0.001,delta_K512,4,random_4,0.0,0.0,0
random,8,0,0.01,512,0.001,delta_K512,5,random_5,0.0,0.0,0
random,8,0,0.01,512,0.001,delta_K512,6,random_6,0.0,0.0,0
random,8,0,0.01,512,0.001,delta_K512,7,random_7,0.0,0.0,0
random,8,0,0.01,512,0.001,delta_K512,8,random_8,0.0,0.0,0
random,8,0,0.01,512,0.001,delta_K512,9,random_9,0.0,0.0,0
random,8,0,0.01,512,0.001,random_label_control,0,random_0,0.0,0.0,0
random,8,0,0.01,512,0.001,random_label_control,1,random_1,0.0,0.0,0
random,8,0,0.01,512,0.001,random_label_control,2,random_2,0.0,0.0,0
random,8,0,0.01,512,0.001,random_label_control,3,random_3,0.0,0.0,0
random,8,0,0.01,512,0.001,random_label_control,4,random_4,0.0,0.0,0
random,8,0,0.01,512,0.001,random_label_control,5,random_5,0.0,0.0,0
random,8,0,0.01,512,0.001,random_label_control,6,random_6,0.0,0.0,0
random,8,0,0.01,512,0.001,random_label_control,7,random_7,0.0,0.0,0
random,8,0,0.01,512,0.001,random_label_control,8,random_8,0.0,0.0,0
random,8,0,0.01,512,0.001,random_label_control,9,random_9,0.0,0.0,0
random,8,0,0.01,512,0.001,random_pair_delta_control,0,random_0,0.0,0.06920601537517897,297
random,8,0,0.01,512,0.001,random_pair_delta_control,1,random_1,0.0,0.05042555607645953,181
random,8,0,0.01,512,0.001,random_pair_delta_control,2,random_2,0.0,0.05402650685118591,71
random,8,0,0.01,512,0.001,random_pair_delta_control,3,random_3,0.0,0.058802498974318135,36
random,8,0,0.01,512,0.001,random_pair_delta_control,4,random_4,0.0,0.05753038095377685,374
random,8,0,0.01,512,0.001,random_pair_delta_control,5,random_5,0.0,0.05232938161787488,9
random,8,0,0.01,512,0.001,random_pair_delta_control,6,random_6,0.0,0.056571051023468426,289
random,8,0,0.01,512,0.001,random_pair_delta_control,7,random_7,0.0,0.0464676037484463,78
random,8,0,0.01,512,0.001,random_pair_delta_control,8,random_8,0.0,0.07159055415057496,354
random,8,0,0.01,512,0.001,random_pair_delta_control,9,random_9,0.0,0.05296070702166589,465
random,8,1,0.01,512,0.001,standard_L1_K512_mixed,0,random_0,0.0,0.06193737780162942,263
random,8,1,0.01,512,0.001,standard_L1_K512_mixed,1,random_1,0.0,0.05379189926643662,87
random,8,1,0.01,512,0.001,standard_L1_K512_mixed,2,random_2,0.0,0.05429662498223053,124
random,8,1,0.01,512,0.001,standard_L1_K512_mixed,3,random_3,0.0,0.05642319980310893,332
random,8,1,0.01,512,0.001,standard_L1_K512_mixed,4,random_4,0.0,0.05159810509787502,22
random,8,1,0.01,512,0.001,standard_L1_K512_mixed,5,random_5,0.0,0.04981387068106606,114
random,8,1,0.01,512,0.001,standard_L1_K512_mixed,6,random_6,0.0,0.06749482310155326,2
random,8,1,0.01,512,0.001,standard_L1_K512_mixed,7,random_7,0.0,0.05724160760702981,382
random,8,1,0.01,512,0.001,standard_L1_K512_mixed,8,random_8,0.0,0.06348647701939418,432
random,8,1,0.01,512,0.001,standard_L1_K512_mixed,9,random_9,0.0,0.05706520933875906,222
random,8,1,0.01,512,0.001,topK20_K512_mixed,0,random_0,0.0,0.05418135345760021,224
random,8,1,0.01,512,0.001,topK20_K512_mixed,1,random_1,0.0,0.060517828977314274,223
random,8,1,0.01,512,0.001,topK20_K512_mixed,2,random_2,0.0,0.05231428626234605,186
random,8,1,0.01,512,0.001,topK20_K512_mixed,3,random_3,0.0,0.046460932668763805,264
random,8,1,0.01,512,0.001,topK20_K512_mixed,4,random_4,0.0,0.045683965169251266,329
random,8,1,0.01,512,0.001,topK20_K512_mixed,5,random_5,0.0,0.046989861258176606,314
random,8,1,0.01,512,0.001,topK20_K512_mixed,6,random_6,0.0,0.09512517455783204,461
random,8,1,0.01,512,0.001,topK20_K512_mixed,7,random_7,0.0,0.05436787930784188,163
random,8,1,0.01,512,0.001,topK20_K512_mixed,8,random_8,0.0,0.05793317893966469,497
random,8,1,0.01,512,0.001,topK20_K512_mixed,9,random_9,0.0,0.05748157687641668,152
random,8,1,0.01,512,0.001,delta_K512,0,random_0,0.0,0.0,0
random,8,1,0.01,512,0.001,delta_K512,1,random_1,0.0,0.0,0
random,8,1,0.01,512,0.001,delta_K512,2,random_2,0.0,0.0,0
random,8,1,0.01,512,0.001,delta_K512,3,random_3,0.0,0.0,0
random,8,1,0.01,512,0.001,delta_K512,4,random_4,0.0,0.0,0
random,8,1,0.01,512,0.001,delta_K512,5,random_5,0.0,0.0,0
random,8,1,0.01,512,0.001,delta_K512,6,random_6,0.0,0.0,0
random,8,1,0.01,512,0.001,delta_K512,7,random_7,0.0,0.0,0
random,8,1,0.01,512,0.001,delta_K512,8,random_8,0.0,0.0,0
random,8,1,0.01,512,0.001,delta_K512,9,random_9,0.0,0.0,0
random,8,1,0.01,512,0.001,random_label_control,0,random_0,0.0,0.0,0
random,8,1,0.01,512,0.001,random_label_control,1,random_1,0.0,0.0,0
random,8,1,0.01,512,0.001,random_label_control,2,random_2,0.0,0.0,0
random,8,1,0.01,512,0.001,random_label_control,3,random_3,0.0,0.0,0
random,8,1,0.01,512,0.001,random_label_control,4,random_4,0.0,0.0,0
random,8,1,0.01,512,0.001,random_label_control,5,random_5,0.0,0.0,0
random,8,1,0.01,512,0.001,random_label_control,6,random_6,0.0,0.0,0
random,8,1,0.01,512,0.001,random_label_control,7,random_7,0.0,0.0,0
random,8,1,0.01,512,0.001,random_label_control,8,random_8,0.0,0.0,0
random,8,1,0.01,512,0.001,random_label_control,9,random_9,0.0,0.0,0
random,8,1,0.01,512,0.001,random_pair_delta_control,0,random_0,0.0,0.05825044405572455,477
random,8,1,0.01,512,0.001,random_pair_delta_control,1,random_1,0.0,0.061183203606490155,4
random,8,1,0.01,512,0.001,random_pair_delta_control,2,random_2,0.0,0.05791466511802599,341
random,8,1,0.01,512,0.001,random_pair_delta_control,3,random_3,0.0,0.04885411875576705,79
random,8,1,0.01,512,0.001,random_pair_delta_control,4,random_4,0.0,0.0649162888325724,103
random,8,1,0.01,512,0.001,random_pair_delta_control,5,random_5,0.0,0.06172843435901034,367
random,8,1,0.01,512,0.001,random_pair_delta_control,6,random_6,0.0,0.04889987328793688,167
random,8,1,0.01,512,0.001,random_pair_delta_control,7,random_7,0.0,0.060983757527282086,36
random,8,1,0.01,512,0.001,random_pair_delta_control,8,random_8,0.0,0.05791534568876335,348
random,8,1,0.01,512,0.001,random_pair_delta_control,9,random_9,0.0,0.04050739340675835,190
random,8,2,0.01,512,0.001,standard_L1_K512_mixed,0,random_0,0.0,0.08125956808387332,194
random,8,2,0.01,512,0.001,standard_L1_K512_mixed,1,random_1,0.0,0.05827011258811375,463
random,8,2,0.01,512,0.001,standard_L1_K512_mixed,2,random_2,0.0,0.07120696341843168,330
random,8,2,0.01,512,0.001,standard_L1_K512_mixed,3,random_3,0.0,0.04170541789640955,106
random,8,2,0.01,512,0.001,standard_L1_K512_mixed,4,random_4,0.0,0.04882620724059709,133
random,8,2,0.01,512,0.001,standard_L1_K512_mixed,5,random_5,0.0,0.05758989128411266,387
random,8,2,0.01,512,0.001,standard_L1_K512_mixed,6,random_6,0.0,0.04487643796628723,233
random,8,2,0.01,512,0.001,standard_L1_K512_mixed,7,random_7,0.0,0.07996757052324184,347
random,8,2,0.01,512,0.001,standard_L1_K512_mixed,8,random_8,0.0,0.043377937373772026,131
random,8,2,0.01,512,0.001,standard_L1_K512_mixed,9,random_9,0.0,0.06042700694358625,25
random,8,2,0.01,512,0.001,topK20_K512_mixed,0,random_0,0.0,0.07434659649473892,441
random,8,2,0.01,512,0.001,topK20_K512_mixed,1,random_1,0.0,0.05571469727653198,236
random,8,2,0.01,512,0.001,topK20_K512_mixed,2,random_2,0.0,0.06598153626921667,103
random,8,2,0.01,512,0.001,topK20_K512_mixed,3,random_3,0.0,0.05680194551963773,337
random,8,2,0.01,512,0.001,topK20_K512_mixed,4,random_4,0.0,0.056536787524616404,440
random,8,2,0.01,512,0.001,topK20_K512_mixed,5,random_5,0.0,0.06018501584233478,456
random,8,2,0.01,512,0.001,topK20_K512_mixed,6,random_6,0.0,0.05417904712961812,4
random,8,2,0.01,512,0.001,topK20_K512_mixed,7,random_7,0.0,0.05846134037205661,217
random,8,2,0.01,512,0.001,topK20_K512_mixed,8,random_8,0.0,0.04116561683504804,103
random,8,2,0.01,512,0.001,topK20_K512_mixed,9,random_9,0.0,0.05550371913170806,482
random,8,2,0.01,512,0.001,delta_K512,0,random_0,0.0,0.0,0
random,8,2,0.01,512,0.001,delta_K512,1,random_1,0.0,0.0,0
random,8,2,0.01,512,0.001,delta_K512,2,random_2,0.0,0.0,0
random,8,2,0.01,512,0.001,delta_K512,3,random_3,0.0,0.0,0
random,8,2,0.01,512,0.001,delta_K512,4,random_4,0.0,0.0,0
random,8,2,0.01,512,0.001,delta_K512,5,random_5,0.0,0.0,0
random,8,2,0.01,512,0.001,delta_K512,6,random_6,0.0,0.0,0
random,8,2,0.01,512,0.001,delta_K512,7,random_7,0.0,0.0,0
random,8,2,0.01,512,0.001,delta_K512,8,random_8,0.0,0.0,0
random,8,2,0.01,512,0.001,delta_K512,9,random_9,0.0,0.0,0
random,8,2,0.01,512,0.001,random_label_control,0,random_0,0.0,0.0,0
random,8,2,0.01,512,0.001,random_label_control,1,random_1,0.0,0.0,0
random,8,2,0.01,512,0.001,random_label_control,2,random_2,0.0,0.0,0
random,8,2,0.01,512,0.001,random_label_control,3,random_3,0.0,0.0,0
random,8,2,0.01,512,0.001,random_label_control,4,random_4,0.0,0.0,0
random,8,2,0.01,512,0.001,random_label_control,5,random_5,0.0,0.0,0
random,8,2,0.01,512,0.001,random_label_control,6,random_6,0.0,0.0,0
random,8,2,0.01,512,0.001,random_label_control,7,random_7,0.0,0.0,0
random,8,2,0.01,512,0.001,random_label_control,8,random_8,0.0,0.0,0
random,8,2,0.01,512,0.001,random_label_control,9,random_9,0.0,0.0,0
random,8,2,0.01,512,0.001,random_pair_delta_control,0,random_0,0.0,0.06794471581613476,423
random,8,2,0.01,512,0.001,random_pair_delta_control,1,random_1,0.0,0.0645647005519586,382
random,8,2,0.01,512,0.001,random_pair_delta_control,2,random_2,0.0,0.054273995344723706,392
random,8,2,0.01,512,0.001,random_pair_delta_control,3,random_3,0.0,0.053170851963631256,272
random,8,2,0.01,512,0.001,random_pair_delta_control,4,random_4,0.0,0.05745649450170369,187
random,8,2,0.01,512,0.001,random_pair_delta_control,5,random_5,0.0,0.04623937058319988,35
random,8,2,0.01,512,0.001,random_pair_delta_control,6,random_6,0.0,0.060047116403975684,440
random,8,2,0.01,512,0.001,random_pair_delta_control,7,random_7,0.0,0.05287944671515512,192
random,8,2,0.01,512,0.001,random_pair_delta_control,8,random_8,0.0,0.046354582307606855,323
random,8,2,0.01,512,0.001,random_pair_delta_control,9,random_9,0.0,0.05559698849813894,289
random,8,0,0.01,2048,0.001,standard_L1_K2048_mixed,0,random_0,0.0,0.06460251465266326,1505
random,8,0,0.01,2048,0.001,standard_L1_K2048_mixed,1,random_1,0.0,0.06434442425113257,932
random,8,0,0.01,2048,0.001,standard_L1_K2048_mixed,2,random_2,0.0,0.0497968674545553,1358
random,8,0,0.01,2048,0.001,standard_L1_K2048_mixed,3,random_3,0.0,0.04789852350340031,295
random,8,0,0.01,2048,0.001,standard_L1_K2048_mixed,4,random_4,0.0,0.06864756015384924,491
random,8,0,0.01,2048,0.001,standard_L1_K2048_mixed,5,random_5,0.0,0.05978599959687652,1645
random,8,0,0.01,2048,0.001,standard_L1_K2048_mixed,6,random_6,0.0,0.06469476605839447,960
random,8,0,0.01,2048,0.001,standard_L1_K2048_mixed,7,random_7,0.0,0.06543014245267363,1673
random,8,0,0.01,2048,0.001,standard_L1_K2048_mixed,8,random_8,0.0,0.05966218315420116,1771
random,8,0,0.01,2048,0.001,standard_L1_K2048_mixed,9,random_9,0.0,0.07255851284195776,1295
random,8,0,0.01,2048,0.001,topK20_K2048_mixed,0,random_0,0.0,0.0575969400717774,375
random,8,0,0.01,2048,0.001,topK20_K2048_mixed,1,random_1,0.0,0.05447922565800274,844
random,8,0,0.01,2048,0.001,topK20_K2048_mixed,2,random_2,0.0,0.049676323380548615,592
random,8,0,0.01,2048,0.001,topK20_K2048_mixed,3,random_3,0.0,0.053694150247875494,1968
random,8,0,0.01,2048,0.001,topK20_K2048_mixed,4,random_4,0.0,0.056143012952787986,562
random,8,0,0.01,2048,0.001,topK20_K2048_mixed,5,random_5,0.0,0.05539900926544598,776
random,8,0,0.01,2048,0.001,topK20_K2048_mixed,6,random_6,0.0,0.0632690960303707,305
random,8,0,0.01,2048,0.001,topK20_K2048_mixed,7,random_7,0.0,0.06543386698626569,1885
random,8,0,0.01,2048,0.001,topK20_K2048_mixed,8,random_8,0.0,0.057821133035056524,543
random,8,0,0.01,2048,0.001,topK20_K2048_mixed,9,random_9,0.0,0.06217941088782983,1919
random,8,0,0.01,2048,0.001,delta_K2048,0,random_0,0.0,0.29375069441399365,1772
random,8,0,0.01,2048,0.001,delta_K2048,1,random_1,0.0,0.3428151407783181,1772
random,8,0,0.01,2048,0.001,delta_K2048,2,random_2,0.0,0.04706324729355931,1772
random,8,0,0.01,2048,0.001,delta_K2048,3,random_3,0.0,0.10367939271794117,1772
random,8,0,0.01,2048,0.001,delta_K2048,4,random_4,0.0,0.08217301607870299,1772
random,8,0,0.01,2048,0.001,delta_K2048,5,random_5,0.0,0.042010887366272794,1772
random,8,0,0.01,2048,0.001,delta_K2048,6,random_6,0.0,0.27947734311859107,1772
random,8,0,0.01,2048,0.001,delta_K2048,7,random_7,0.0,0.21180586091318948,1772
random,8,0,0.01,2048,0.001,delta_K2048,8,random_8,0.0,0.16307347772680442,1772
random,8,0,0.01,2048,0.001,delta_K2048,9,random_9,0.0,0.8543901895224099,1772
random,8,0,0.01,2048,0.001,random_label_control,0,random_0,0.0,0.008544063752857343,1772
random,8,0,0.01,2048,0.001,random_label_control,1,random_1,0.0,0.003052899191846078,1772
random,8,0,0.01,2048,0.001,random_label_control,2,random_2,0.0,0.016074499374292315,1772
random,8,0,0.01,2048,0.001,random_label_control,3,random_3,0.0,0.02333306136520046,1772
random,8,0,0.01,2048,0.001,random_label_control,4,random_4,0.0,0.011278089202877983,1772
random,8,0,0.01,2048,0.001,random_label_control,5,random_5,0.0,0.05060814248346505,1772
random,8,0,0.01,2048,0.001,random_label_control,6,random_6,0.0,0.01965877942559894,1772
random,8,0,0.01,2048,0.001,random_label_control,7,random_7,0.0,0.027127924274534518,1772
random,8,0,0.01,2048,0.001,random_label_control,8,random_8,0.0,0.0021609177084912206,1772
random,8,0,0.01,2048,0.001,random_label_control,9,random_9,0.0,0.013009682757907254,1772
random,8,0,0.01,2048,0.001,random_pair_delta_control,0,random_0,0.0,0.061671379691102764,1252
random,8,0,0.01,2048,0.001,random_pair_delta_control,1,random_1,0.0,0.05474611792881086,1047
random,8,0,0.01,2048,0.001,random_pair_delta_control,2,random_2,0.0,0.07712369000250203,1620
random,8,0,0.01,2048,0.001,random_pair_delta_control,3,random_3,0.0,0.060351886658445326,1284
random,8,0,0.01,2048,0.001,random_pair_delta_control,4,random_4,0.0,0.06065038112219742,1509
random,8,0,0.01,2048,0.001,random_pair_delta_control,5,random_5,0.0,0.0734403761873903,1616
random,8,0,0.01,2048,0.001,random_pair_delta_control,6,random_6,0.0,0.056767692781072895,416
random,8,0,0.01,2048,0.001,random_pair_delta_control,7,random_7,0.0,0.0566782888692515,780
random,8,0,0.01,2048,0.001,random_pair_delta_control,8,random_8,0.0,0.06831129371115621,1381
