source,condition,condition_label,direction_group,layer,seed,signal_scale,sae_latents,concept_id,concept,allocation_score,public_sae_id,best_public_latent
internal,delta,Your paired delta,random,4,1.0,0.05,512.0,6,random_6,0.9937162637710572,,
internal,delta,Your paired delta,random,4,1.0,0.05,512.0,7,random_7,0.9700864315032959,,
internal,delta,Your paired delta,random,4,1.0,0.05,512.0,8,random_8,0.9459565997123718,,
internal,delta,Your paired delta,random,4,1.0,0.05,512.0,9,random_9,0.9598430514335632,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,512.0,0,random_0,0.11203763484954829,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,512.0,1,random_1,0.11001459360122676,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,512.0,2,random_2,0.1303698569536209,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,512.0,3,random_3,0.10520566701889031,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,512.0,4,random_4,0.10885576009750361,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,512.0,5,random_5,0.09776640683412548,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,512.0,6,random_6,0.10738329440355295,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,512.0,7,random_7,0.10365716665983196,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,512.0,8,random_8,0.10607645809650419,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,512.0,9,random_9,0.1336922526359558,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,2048.0,0,random_0,0.13281265795230862,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,2048.0,1,random_1,0.11434021145105358,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,2048.0,2,random_2,0.11357875615358348,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,2048.0,3,random_3,0.13047881424427027,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,2048.0,4,random_4,0.12482520341873167,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,2048.0,5,random_5,0.14587222933769223,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,2048.0,6,random_6,0.12612550556659696,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,2048.0,7,random_7,0.12976925075054166,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,2048.0,8,random_8,0.15985234379768368,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,2048.0,9,random_9,0.14715553820133206,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,2048.0,0,random_0,0.1389848560094833,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,2048.0,1,random_1,0.14609257578849788,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,2048.0,2,random_2,0.1337846517562866,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,2048.0,3,random_3,0.11795228570699687,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,2048.0,4,random_4,0.14307772219181056,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,2048.0,5,random_5,0.1398125022649765,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,2048.0,6,random_6,0.1135586500167846,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,2048.0,7,random_7,0.11326366662979122,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,2048.0,8,random_8,0.1253633856773376,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,2048.0,9,random_9,0.1269144713878631,,
internal,delta,Your paired delta,random,4,2.0,0.05,2048.0,0,random_0,0.5638454794883728,,
internal,delta,Your paired delta,random,4,2.0,0.05,2048.0,1,random_1,0.5128743410110473,,
internal,delta,Your paired delta,random,4,2.0,0.05,2048.0,2,random_2,0.4832340359687805,,
internal,delta,Your paired delta,random,4,2.0,0.05,2048.0,3,random_3,0.6969956994056702,,
internal,delta,Your paired delta,random,4,2.0,0.05,2048.0,4,random_4,0.5619010925292969,,
internal,delta,Your paired delta,random,4,2.0,0.05,2048.0,5,random_5,0.5175476193428039,,
internal,delta,Your paired delta,random,4,2.0,0.05,2048.0,6,random_6,0.49820786714553833,,
internal,delta,Your paired delta,random,4,2.0,0.05,2048.0,7,random_7,0.5853308439254761,,
internal,delta,Your paired delta,random,4,2.0,0.05,2048.0,8,random_8,0.7210600256919861,,
internal,delta,Your paired delta,random,4,2.0,0.05,2048.0,9,random_9,0.6204021334648132,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,2048.0,0,random_0,0.1462884038686752,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,2048.0,1,random_1,0.13542679548263545,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,2048.0,2,random_2,0.13220098018646237,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,2048.0,3,random_3,0.12083893865346906,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,2048.0,4,random_4,0.12529650926589958,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,2048.0,5,random_5,0.13733353614807126,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,2048.0,6,random_6,0.12080586999654766,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,2048.0,7,random_7,0.13083293139934535,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,2048.0,8,random_8,0.1328600943088531,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,2048.0,9,random_9,0.12004830539226526,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,512.0,0,random_0,0.1100528299808502,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,512.0,1,random_1,0.1358211517333984,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,512.0,2,random_2,0.10967192202806468,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,512.0,3,random_3,0.10158718526363368,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,512.0,4,random_4,0.11837248504161832,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,512.0,5,random_5,0.11224119812250133,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,512.0,6,random_6,0.13133133947849268,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,512.0,7,random_7,0.10763231664896007,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,512.0,8,random_8,0.10673647373914716,,
internal,std_L1,Your L1 mixed,random,4,2.0,0.05,512.0,9,random_9,0.11685008555650707,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,512.0,0,random_0,0.1378005146980285,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,512.0,1,random_1,0.1598017275333404,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,512.0,2,random_2,0.11109126955270765,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,512.0,3,random_3,0.0943907722830772,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,512.0,4,random_4,0.10019063502550123,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,512.0,5,random_5,0.09665818661451334,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,512.0,6,random_6,0.11152062416076658,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,512.0,7,random_7,0.12115071713924404,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,512.0,8,random_8,0.11025215536355967,,
internal,topK20,Your TopK mixed,random,4,2.0,0.05,512.0,9,random_9,0.11175126284360881,,
internal,delta,Your paired delta,random,4,2.0,0.05,512.0,0,random_0,0.9551609873771667,,
internal,delta,Your paired delta,random,4,2.0,0.05,512.0,1,random_1,0.9621081352233887,,
internal,delta,Your paired delta,random,4,2.0,0.05,512.0,2,random_2,0.9821027994155884,,
internal,delta,Your paired delta,random,4,2.0,0.05,512.0,3,random_3,0.9432740449905396,,
internal,delta,Your paired delta,random,4,2.0,0.05,512.0,4,random_4,0.9753136754035949,,
internal,delta,Your paired delta,random,4,2.0,0.05,512.0,5,random_5,0.9390903353691101,,
internal,delta,Your paired delta,random,4,2.0,0.05,512.0,6,random_6,0.8684840083122254,,
internal,delta,Your paired delta,random,4,2.0,0.05,512.0,7,random_7,0.963362169265747,,
internal,delta,Your paired delta,random,4,2.0,0.05,512.0,8,random_8,0.9567105889320373,,
internal,delta,Your paired delta,random,4,2.0,0.05,512.0,9,random_9,0.8948095083236695,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,512.0,0,random_0,0.13304112255573272,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,512.0,1,random_1,0.1137191608548164,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,512.0,2,random_2,0.1110774531960487,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,512.0,3,random_3,0.10365225523710246,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,512.0,4,random_4,0.11102069467306133,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,512.0,5,random_5,0.11042474806308741,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,512.0,6,random_6,0.12605077922344204,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,512.0,7,random_7,0.09968293458223339,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,512.0,8,random_8,0.10348492562770836,,
internal,rand_pair,Your random-pair,random,4,2.0,0.05,512.0,9,random_9,0.12450904399156563,,
public_sae,public_sae,Public JB SAE,random,4,,,,0,random_0,0.15127916634082794,blocks.5.hook_resid_pre,21738.0
public_sae,public_sae,Public JB SAE,random,4,,,,1,random_1,0.14644591510295868,blocks.5.hook_resid_pre,17379.0
public_sae,public_sae,Public JB SAE,random,4,,,,2,random_2,0.1699812114238739,blocks.5.hook_resid_pre,22937.0
public_sae,public_sae,Public JB SAE,random,4,,,,3,random_3,0.140154629945755,blocks.5.hook_resid_pre,12105.0
public_sae,public_sae,Public JB SAE,random,4,,,,4,random_4,0.1548762321472168,blocks.5.hook_resid_pre,22631.0
public_sae,public_sae,Public JB SAE,random,4,,,,5,random_5,0.1467593014240265,blocks.5.hook_resid_pre,2007.0
public_sae,public_sae,Public JB SAE,random,4,,,,6,random_6,0.1418832242488861,blocks.5.hook_resid_pre,6242.0
public_sae,public_sae,Public JB SAE,random,4,,,,7,random_7,0.13902318477630615,blocks.5.hook_resid_pre,13700.0
public_sae,public_sae,Public JB SAE,random,4,,,,8,random_8,0.1394423395395279,blocks.5.hook_resid_pre,23040.0
public_sae,public_sae,Public JB SAE,random,4,,,,9,random_9,0.15032002329826355,blocks.5.hook_resid_pre,21771.0
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,2048.0,0,exacerbate,0.16320897340774532,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,2048.0,1,mitigate,0.1625693798065185,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,2048.0,2,ameliorate,0.16162140071392056,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,2048.0,3,Redis,0.15377570688724512,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,2048.0,4,Kubernetes,0.1713197201490402,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,2048.0,5,arbitrage,0.1455714076757431,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,2048.0,6,PostgreSQL,0.13605276644229888,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,2048.0,7,metaphor about memory loss,0.17875383198261258,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,2048.0,8,telomerase,0.16092441082000727,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,2048.0,9,regret about financial decisions,0.16606275141239163,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,2048.0,0,exacerbate,0.1900102764368057,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,2048.0,1,mitigate,0.16693527996540064,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,2048.0,2,ameliorate,0.21739389896392822,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,2048.0,3,Redis,0.16040526330471036,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,2048.0,4,Kubernetes,0.19435048699378962,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,2048.0,5,arbitrage,0.1906296223402023,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,2048.0,6,PostgreSQL,0.1396543681621551,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,2048.0,7,metaphor about memory loss,0.1632644265890121,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,2048.0,8,telomerase,0.16105158329010005,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,2048.0,9,regret about financial decisions,0.1916813343763351,,
internal,delta,Your paired delta,weak,8,0.0,0.05,2048.0,0,exacerbate,0.5622745633125306,,
internal,delta,Your paired delta,weak,8,0.0,0.05,2048.0,1,mitigate,0.5211364269256592,,
internal,delta,Your paired delta,weak,8,0.0,0.05,2048.0,2,ameliorate,0.503746497631073,,
internal,delta,Your paired delta,weak,8,0.0,0.05,2048.0,3,Redis,0.4739348113536835,,
internal,delta,Your paired delta,weak,8,0.0,0.05,2048.0,4,Kubernetes,0.48702354431152345,,
internal,delta,Your paired delta,weak,8,0.0,0.05,2048.0,5,arbitrage,0.6578857898712158,,
internal,delta,Your paired delta,weak,8,0.0,0.05,2048.0,6,PostgreSQL,0.6164131045341492,,
internal,delta,Your paired delta,weak,8,0.0,0.05,2048.0,7,metaphor about memory loss,0.5291479706764222,,
internal,delta,Your paired delta,weak,8,0.0,0.05,2048.0,8,telomerase,0.6369524955749511,,
internal,delta,Your paired delta,weak,8,0.0,0.05,2048.0,9,regret about financial decisions,0.5207968831062317,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,2048.0,0,exacerbate,0.18856954276561733,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,2048.0,1,mitigate,0.17624483406543728,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,2048.0,2,ameliorate,0.16498881876468655,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,2048.0,3,Redis,0.15007264316081997,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,2048.0,4,Kubernetes,0.18366620838642117,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,2048.0,5,arbitrage,0.16054080426692957,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,2048.0,6,PostgreSQL,0.17545860707759853,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,2048.0,7,metaphor about memory loss,0.17995526492595668,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,2048.0,8,telomerase,0.1460885494947433,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,2048.0,9,regret about financial decisions,0.1937362134456634,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,512.0,0,exacerbate,0.19553732872009272,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,512.0,1,mitigate,0.18239271044731137,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,512.0,2,ameliorate,0.17766848802566526,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,512.0,3,Redis,0.1776869714260101,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,512.0,4,Kubernetes,0.17652189433574675,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,512.0,5,arbitrage,0.15530683100223538,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,512.0,6,PostgreSQL,0.2080376029014587,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,512.0,7,metaphor about memory loss,0.19966128468513486,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,512.0,8,telomerase,0.13745652139186854,,
internal,std_L1,Your L1 mixed,weak,8,0.0,0.05,512.0,9,regret about financial decisions,0.22914787828922267,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,512.0,0,exacerbate,0.19932940304279323,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,512.0,1,mitigate,0.15075592696666712,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,512.0,2,ameliorate,0.17818000912666315,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,512.0,3,Redis,0.16702603995800017,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,512.0,4,Kubernetes,0.15161004662513727,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,512.0,5,arbitrage,0.1603910088539123,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,512.0,6,PostgreSQL,0.1681485503911972,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,512.0,7,metaphor about memory loss,0.17221447527408595,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,512.0,8,telomerase,0.14327723681926724,,
internal,topK20,Your TopK mixed,weak,8,0.0,0.05,512.0,9,regret about financial decisions,0.21576980352401734,,
internal,delta,Your paired delta,weak,8,0.0,0.05,512.0,0,exacerbate,0.9812469720840454,,
internal,delta,Your paired delta,weak,8,0.0,0.05,512.0,1,mitigate,0.940360164642334,,
internal,delta,Your paired delta,weak,8,0.0,0.05,512.0,2,ameliorate,0.9999541878700257,,
internal,delta,Your paired delta,weak,8,0.0,0.05,512.0,3,Redis,0.9605972647666932,,
internal,delta,Your paired delta,weak,8,0.0,0.05,512.0,4,Kubernetes,0.9589701533317566,,
internal,delta,Your paired delta,weak,8,0.0,0.05,512.0,5,arbitrage,0.9903917789459229,,
internal,delta,Your paired delta,weak,8,0.0,0.05,512.0,6,PostgreSQL,0.9948140382766724,,
internal,delta,Your paired delta,weak,8,0.0,0.05,512.0,7,metaphor about memory loss,0.9918510794639588,,
internal,delta,Your paired delta,weak,8,0.0,0.05,512.0,8,telomerase,0.9257226824760437,,
internal,delta,Your paired delta,weak,8,0.0,0.05,512.0,9,regret about financial decisions,0.9350722193717956,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,512.0,0,exacerbate,0.2422889709472656,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,512.0,1,mitigate,0.1605505287647247,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,512.0,2,ameliorate,0.22656988799571987,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,512.0,3,Redis,0.18530608415603633,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,512.0,4,Kubernetes,0.22312158346176142,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,512.0,5,arbitrage,0.17156320214271542,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,512.0,6,PostgreSQL,0.19388547539710999,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,512.0,7,metaphor about memory loss,0.18010132014751432,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,512.0,8,telomerase,0.14663214087486262,,
internal,rand_pair,Your random-pair,weak,8,0.0,0.05,512.0,9,regret about financial decisions,0.16214199960231776,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,2048.0,0,exacerbate,0.16735351681709285,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,2048.0,1,mitigate,0.15981901586055752,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,2048.0,2,ameliorate,0.15872450470924374,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,2048.0,3,Redis,0.14535588324069976,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,2048.0,4,Kubernetes,0.14915372431278223,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,2048.0,5,arbitrage,0.1436423301696777,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,2048.0,6,PostgreSQL,0.15190390944480894,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,2048.0,7,metaphor about memory loss,0.17320567369461054,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,2048.0,8,telomerase,0.1319222897291183,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,2048.0,9,regret about financial decisions,0.16097172796726222,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,2048.0,0,exacerbate,0.19951473474502562,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,2048.0,1,mitigate,0.150100839138031,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,2048.0,2,ameliorate,0.18109504580497737,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,2048.0,3,Redis,0.15252874791622156,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,2048.0,4,Kubernetes,0.15272731781005855,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,2048.0,5,arbitrage,0.2516722619533539,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,2048.0,6,PostgreSQL,0.15847899913787838,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,2048.0,7,metaphor about memory loss,0.17139651775360104,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,2048.0,8,telomerase,0.15505498945713042,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,2048.0,9,regret about financial decisions,0.1676358580589294,,
internal,delta,Your paired delta,weak,8,1.0,0.05,2048.0,0,exacerbate,0.4863483667373657,,
internal,delta,Your paired delta,weak,8,1.0,0.05,2048.0,1,mitigate,0.5101185321807862,,
internal,delta,Your paired delta,weak,8,1.0,0.05,2048.0,2,ameliorate,0.4820259869098663,,
internal,delta,Your paired delta,weak,8,1.0,0.05,2048.0,3,Redis,0.46294633150100706,,
internal,delta,Your paired delta,weak,8,1.0,0.05,2048.0,4,Kubernetes,0.5479334592819214,,
internal,delta,Your paired delta,weak,8,1.0,0.05,2048.0,5,arbitrage,0.5533025741577149,,
internal,delta,Your paired delta,weak,8,1.0,0.05,2048.0,6,PostgreSQL,0.6177253603935242,,
internal,delta,Your paired delta,weak,8,1.0,0.05,2048.0,7,metaphor about memory loss,0.5241339087486268,,
internal,delta,Your paired delta,weak,8,1.0,0.05,2048.0,8,telomerase,0.5697869539260865,,
internal,delta,Your paired delta,weak,8,1.0,0.05,2048.0,9,regret about financial decisions,0.5212639689445495,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,2048.0,0,exacerbate,0.17267089188098902,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,2048.0,1,mitigate,0.17005003094673152,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,2048.0,2,ameliorate,0.193240413069725,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,2048.0,3,Redis,0.16100315451622005,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,2048.0,4,Kubernetes,0.1936564058065414,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,2048.0,5,arbitrage,0.16377301514148707,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,2048.0,6,PostgreSQL,0.1683109819889068,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,2048.0,7,metaphor about memory loss,0.17315152883529658,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,2048.0,8,telomerase,0.14822224676609036,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,2048.0,9,regret about financial decisions,0.1814715772867202,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,512.0,0,exacerbate,0.22299975156784052,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,512.0,1,mitigate,0.16919538080692287,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,512.0,2,ameliorate,0.1862933963537216,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,512.0,3,Redis,0.18453370034694666,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,512.0,4,Kubernetes,0.1792329221963882,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,512.0,5,arbitrage,0.15595183968544002,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,512.0,6,PostgreSQL,0.18550979793071745,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,512.0,7,metaphor about memory loss,0.18009454607963557,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,512.0,8,telomerase,0.16390067040920253,,
internal,std_L1,Your L1 mixed,weak,8,1.0,0.05,512.0,9,regret about financial decisions,0.21380889713764187,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,512.0,0,exacerbate,0.20977902412414545,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,512.0,1,mitigate,0.15796461999416347,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,512.0,2,ameliorate,0.17970676720142362,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,512.0,3,Redis,0.17986780703067778,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,512.0,4,Kubernetes,0.16818473935127257,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,512.0,5,arbitrage,0.16555256247520442,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,512.0,6,PostgreSQL,0.1397758454084396,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,512.0,7,metaphor about memory loss,0.1452404707670211,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,512.0,8,telomerase,0.1518960982561111,,
internal,topK20,Your TopK mixed,weak,8,1.0,0.05,512.0,9,regret about financial decisions,0.17779771387577054,,
internal,delta,Your paired delta,weak,8,1.0,0.05,512.0,0,exacerbate,0.9197176456451416,,
internal,delta,Your paired delta,weak,8,1.0,0.05,512.0,1,mitigate,0.972554349899292,,
internal,delta,Your paired delta,weak,8,1.0,0.05,512.0,2,ameliorate,0.9809329032897949,,
internal,delta,Your paired delta,weak,8,1.0,0.05,512.0,3,Redis,0.934176242351532,,
internal,delta,Your paired delta,weak,8,1.0,0.05,512.0,4,Kubernetes,0.9567620396614075,,
internal,delta,Your paired delta,weak,8,1.0,0.05,512.0,5,arbitrage,0.9965679526329041,,
internal,delta,Your paired delta,weak,8,1.0,0.05,512.0,6,PostgreSQL,0.9666525006294251,,
internal,delta,Your paired delta,weak,8,1.0,0.05,512.0,7,metaphor about memory loss,0.9697707653045654,,
internal,delta,Your paired delta,weak,8,1.0,0.05,512.0,8,telomerase,0.9492492079734802,,
internal,delta,Your paired delta,weak,8,1.0,0.05,512.0,9,regret about financial decisions,0.9194048404693603,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,512.0,0,exacerbate,0.20145163834094998,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,512.0,1,mitigate,0.17288426458835598,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,512.0,2,ameliorate,0.20577066540718075,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,512.0,3,Redis,0.15461506247520443,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,512.0,4,Kubernetes,0.19560819864273066,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,512.0,5,arbitrage,0.1972742289304733,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,512.0,6,PostgreSQL,0.18075660765171048,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,512.0,7,metaphor about memory loss,0.2135553777217865,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,512.0,8,telomerase,0.1851271957159042,,
internal,rand_pair,Your random-pair,weak,8,1.0,0.05,512.0,9,regret about financial decisions,0.17964839637279503,,
internal,std_L1,Your L1 mixed,weak,8,2.0,0.05,2048.0,0,exacerbate,0.16626671552658076,,
internal,std_L1,Your L1 mixed,weak,8,2.0,0.05,2048.0,1,mitigate,0.18456703722476958,,
internal,std_L1,Your L1 mixed,weak,8,2.0,0.05,2048.0,2,ameliorate,0.14498595297336575,,
internal,std_L1,Your L1 mixed,weak,8,2.0,0.05,2048.0,3,Redis,0.16593926846981047,,
internal,std_L1,Your L1 mixed,weak,8,2.0,0.05,2048.0,4,Kubernetes,0.16476690471172328,,
internal,std_L1,Your L1 mixed,weak,8,2.0,0.05,2048.0,5,arbitrage,0.19000951945781702,,
